Stem,Year,DBH,Comment
352570,1996,30.6,
352570,1999,34.1,
352570,2002,36.1,
352570,2005,38.9,
352570,2014,43.6,
352571,1993,30.1,
352571,1996,30.3,
352571,1999,30.8,
352571,2002,31.0,
352571,2005,31.1,
352571,2014,32.8,
352572,1993,13.5,
352572,1996,13.4,
352572,1999,13.5,
352572,2002,13.3,
352572,2005, NA,cut
352573,1993,6.8,
352573,1996,6.9,
352573,1999,7.4,
352573,2002,7.2,
352573,2005,7.3,
352573,2014,8.4,
352574,1999,3.2,
352574,2002,3.2,
352574,2005, NA,cut
352575,1993,7.1,
352575,1996,7.1,
352575,1999,7.5,
352575,2002,7.5,
352575,2005, NA,cut
352576,1993,26.7,
352576,1996,27.6,
352576,1999,28.4,
352576,2002,29.0,
352576,2005,29.9,
352576,2014,33.5,
352577,1993,6.3,
352577,1996,6.3,
352577,1999,6.4,
352577,2002, NA,dead
352578,1993,3.0,
352578,1996, NA,dead
352579,1993,6.0,
352579,1996,6.2,
352579,1999,6.6,
352579,2002,6.9,
352579,2005, NA,cut
353192,1999,3.4,
353192,2002,3.6,
353192,2005, NA,cut
353193,1999,3.2,
353193,2002,3.4,
353193,2005, NA,cut
353388,1993,15.2,
353388,1996, NA,dead
353580,1993,3.7,
353580,1996,3.8,
353580,1999,3.9,
